Location Type,Incident Hour of Day,Incident Month,Offense Attempted or Completed,Number of Crimes,Year,Offense Type,Estimated Population,"Crime Rate (per 1,000)","Crime Rate (per 100,000)","Offense Rate (per 1,000)","Offense Rate (per 100,000)","Incident Rate (per 1,000)","Incident Rate (per 100,000)"
Educational Facility,Night,February,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,March,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,March,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,April,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,April,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,May,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,June,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,June,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Night,July,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,July,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,August,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,August,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,September,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,September,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,October,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,October,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,November,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,November,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,December,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Night,December,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,January,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,January,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,February,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,February,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,March,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,March,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,May,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,May,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,June,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,June,Completed,4,2016,robbery,5467521,0,0.07,0,0.07,0,0.07
Educational Facility,Day,July,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,July,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,August,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,August,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Educational Facility,Day,September,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,September,Completed,2,2016,robbery,5467521,0,0.04,0,0.04,0,0.04
Educational Facility,Day,October,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,October,Completed,2,2016,robbery,5467521,0,0.04,0,0.04,0,0.04
Educational Facility,Day,November,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,November,Completed,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,December,Attempted,0,2016,robbery,5467521,,,,,,
Educational Facility,Day,December,Completed,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,January,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,January,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Night,February,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,February,Completed,2,2016,robbery,5467521,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,March,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,March,Completed,4,2016,robbery,5467521,0,0.07,0,0.07,0,0.07
Government/Public Building and other,Night,April,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,April,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,May,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,May,Completed,8,2016,robbery,5467521,0,0.15,0,0.15,0,0.15
Government/Public Building and other,Night,June,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,June,Completed,5,2016,robbery,5467521,0,0.09,0,0.09,0,0.09
Government/Public Building and other,Night,July,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,July,Completed,7,2016,robbery,5467521,0,0.13,0,0.13,0,0.13
Government/Public Building and other,Night,August,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,August,Completed,5,2016,robbery,5467521,0,0.09,0,0.09,0,0.09
Government/Public Building and other,Night,September,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,September,Completed,6,2016,robbery,5467521,0,0.11,0,0.11,0,0.11
Government/Public Building and other,Night,October,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,October,Completed,5,2016,robbery,5467521,0,0.09,0,0.09,0,0.09
Government/Public Building and other,Night,November,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,November,Completed,5,2016,robbery,5467521,0,0.09,0,0.09,0,0.09
Government/Public Building and other,Night,December,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Night,December,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,January,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,January,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,February,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,February,Completed,5,2016,robbery,5467521,0,0.09,0,0.09,0,0.09
Government/Public Building and other,Day,March,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,March,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,April,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,April,Completed,4,2016,robbery,5467521,0,0.07,0,0.07,0,0.07
Government/Public Building and other,Day,May,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,May,Completed,8,2016,robbery,5467521,0,0.15,0,0.15,0,0.15
Government/Public Building and other,Day,June,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,June,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,July,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,July,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,August,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,August,Completed,8,2016,robbery,5467521,0,0.15,0,0.15,0,0.15
Government/Public Building and other,Day,September,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,September,Completed,3,2016,robbery,5467521,0,0.05,0,0.05,0,0.05
Government/Public Building and other,Day,October,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,October,Completed,4,2016,robbery,5467521,0,0.07,0,0.07,0,0.07
Government/Public Building and other,Day,November,Attempted,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,November,Completed,1,2016,robbery,5467521,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Day,December,Attempted,0,2016,robbery,5467521,,,,,,
Government/Public Building and other,Day,December,Completed,2,2016,robbery,5467521,0,0.04,0,0.04,0,0.04
Residence/Home,Night,January,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Night,January,Completed,18,2017,robbery,5621796,0,0.32,0,0.32,0,0.32
Residence/Home,Night,February,Attempted,0,2017,robbery,5621796,,,,,,
Residence/Home,Night,February,Completed,27,2017,robbery,5621796,0,0.48,0,0.48,0,0.48
Residence/Home,Night,March,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Residence/Home,Night,March,Completed,24,2017,robbery,5621796,0,0.43,0,0.43,0,0.43
Residence/Home,Night,April,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Night,April,Completed,22,2017,robbery,5621796,0,0.39,0,0.39,0,0.39
Residence/Home,Night,May,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Residence/Home,Night,May,Completed,20,2017,robbery,5621796,0,0.36,0,0.36,0,0.36
Residence/Home,Night,June,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Night,June,Completed,11,2017,robbery,5621796,0,0.2,0,0.2,0,0.2
Residence/Home,Night,July,Attempted,3,2017,robbery,5621796,0,0.05,0,0.05,0,0.05
Residence/Home,Night,July,Completed,21,2017,robbery,5621796,0,0.37,0,0.37,0,0.37
Residence/Home,Night,August,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Residence/Home,Night,August,Completed,17,2017,robbery,5621796,0,0.3,0,0.3,0,0.3
Residence/Home,Night,September,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Night,September,Completed,19,2017,robbery,5621796,0,0.34,0,0.34,0,0.34
Residence/Home,Night,October,Attempted,3,2017,robbery,5621796,0,0.05,0,0.05,0,0.05
Residence/Home,Night,October,Completed,18,2017,robbery,5621796,0,0.32,0,0.32,0,0.32
Residence/Home,Night,November,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Night,November,Completed,17,2017,robbery,5621796,0,0.3,0,0.3,0,0.3
Residence/Home,Night,December,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Residence/Home,Night,December,Completed,23,2017,robbery,5621796,0,0.41,0,0.41,0,0.41
Residence/Home,Day,January,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,January,Completed,21,2017,robbery,5621796,0,0.37,0,0.37,0,0.37
Residence/Home,Day,February,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,February,Completed,14,2017,robbery,5621796,0,0.25,0,0.25,0,0.25
Residence/Home,Day,March,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,March,Completed,12,2017,robbery,5621796,0,0.21,0,0.21,0,0.21
Residence/Home,Day,April,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Residence/Home,Day,April,Completed,19,2017,robbery,5621796,0,0.34,0,0.34,0,0.34
Residence/Home,Day,May,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Day,May,Completed,20,2017,robbery,5621796,0,0.36,0,0.36,0,0.36
Residence/Home,Day,June,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Day,June,Completed,19,2017,robbery,5621796,0,0.34,0,0.34,0,0.34
Residence/Home,Day,July,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,July,Completed,15,2017,robbery,5621796,0,0.27,0,0.27,0,0.27
Residence/Home,Day,August,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Residence/Home,Day,August,Completed,14,2017,robbery,5621796,0,0.25,0,0.25,0,0.25
Residence/Home,Day,September,Attempted,0,2017,robbery,5621796,,,,,,
Residence/Home,Day,September,Completed,18,2017,robbery,5621796,0,0.32,0,0.32,0,0.32
Residence/Home,Day,October,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,October,Completed,15,2017,robbery,5621796,0,0.27,0,0.27,0,0.27
Residence/Home,Day,November,Attempted,0,2017,robbery,5621796,,,,,,
Residence/Home,Day,November,Completed,12,2017,robbery,5621796,0,0.21,0,0.21,0,0.21
Residence/Home,Day,December,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Residence/Home,Day,December,Completed,11,2017,robbery,5621796,0,0.2,0,0.2,0,0.2
Commercial,Night,January,Attempted,8,2017,robbery,5621796,0,0.14,0,0.14,0,0.14
Commercial,Night,January,Completed,90,2017,robbery,5621796,0.02,1.6,0.02,1.6,0.02,1.6
Commercial,Night,February,Attempted,7,2017,robbery,5621796,0,0.12,0,0.12,0,0.12
Commercial,Night,February,Completed,59,2017,robbery,5621796,0.01,1.05,0.01,1.05,0.01,1.05
Commercial,Night,March,Attempted,5,2017,robbery,5621796,0,0.09,0,0.09,0,0.09
Commercial,Night,March,Completed,50,2017,robbery,5621796,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Night,April,Attempted,9,2017,robbery,5621796,0,0.16,0,0.16,0,0.16
Commercial,Night,April,Completed,40,2017,robbery,5621796,0.01,0.71,0.01,0.71,0.01,0.71
Commercial,Night,May,Attempted,6,2017,robbery,5621796,0,0.11,0,0.11,0,0.11
Commercial,Night,May,Completed,54,2017,robbery,5621796,0.01,0.96,0.01,0.96,0.01,0.96
Commercial,Night,June,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Commercial,Night,June,Completed,40,2017,robbery,5621796,0.01,0.71,0.01,0.71,0.01,0.71
Commercial,Night,July,Attempted,4,2017,robbery,5621796,0,0.07,0,0.07,0,0.07
Commercial,Night,July,Completed,76,2017,robbery,5621796,0.01,1.35,0.01,1.35,0.01,1.35
Commercial,Night,August,Attempted,7,2017,robbery,5621796,0,0.12,0,0.12,0,0.12
Commercial,Night,August,Completed,50,2017,robbery,5621796,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Night,September,Attempted,15,2017,robbery,5621796,0,0.27,0,0.27,0,0.27
Commercial,Night,September,Completed,62,2017,robbery,5621796,0.01,1.1,0.01,1.1,0.01,1.1
Commercial,Night,October,Attempted,8,2017,robbery,5621796,0,0.14,0,0.14,0,0.14
Commercial,Night,October,Completed,50,2017,robbery,5621796,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Night,November,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Commercial,Night,November,Completed,75,2017,robbery,5621796,0.01,1.33,0.01,1.33,0.01,1.33
Commercial,Night,December,Attempted,8,2017,robbery,5621796,0,0.14,0,0.14,0,0.14
Commercial,Night,December,Completed,95,2017,robbery,5621796,0.02,1.69,0.02,1.69,0.02,1.69
Commercial,Day,January,Attempted,5,2017,robbery,5621796,0,0.09,0,0.09,0,0.09
Commercial,Day,January,Completed,40,2017,robbery,5621796,0.01,0.71,0.01,0.71,0.01,0.71
Commercial,Day,February,Attempted,5,2017,robbery,5621796,0,0.09,0,0.09,0,0.09
Commercial,Day,February,Completed,28,2017,robbery,5621796,0,0.5,0,0.5,0,0.5
Commercial,Day,March,Attempted,6,2017,robbery,5621796,0,0.11,0,0.11,0,0.11
Commercial,Day,March,Completed,38,2017,robbery,5621796,0.01,0.68,0.01,0.68,0.01,0.68
Commercial,Day,April,Attempted,6,2017,robbery,5621796,0,0.11,0,0.11,0,0.11
Commercial,Day,April,Completed,38,2017,robbery,5621796,0.01,0.68,0.01,0.68,0.01,0.68
Commercial,Day,May,Attempted,6,2017,robbery,5621796,0,0.11,0,0.11,0,0.11
Commercial,Day,May,Completed,43,2017,robbery,5621796,0.01,0.76,0.01,0.76,0.01,0.76
Commercial,Day,June,Attempted,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Commercial,Day,June,Completed,47,2017,robbery,5621796,0.01,0.84,0.01,0.84,0.01,0.84
Commercial,Day,July,Attempted,7,2017,robbery,5621796,0,0.12,0,0.12,0,0.12
Commercial,Day,July,Completed,44,2017,robbery,5621796,0.01,0.78,0.01,0.78,0.01,0.78
Commercial,Day,August,Attempted,9,2017,robbery,5621796,0,0.16,0,0.16,0,0.16
Commercial,Day,August,Completed,40,2017,robbery,5621796,0.01,0.71,0.01,0.71,0.01,0.71
Commercial,Day,September,Attempted,8,2017,robbery,5621796,0,0.14,0,0.14,0,0.14
Commercial,Day,September,Completed,50,2017,robbery,5621796,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,October,Attempted,9,2017,robbery,5621796,0,0.16,0,0.16,0,0.16
Commercial,Day,October,Completed,37,2017,robbery,5621796,0.01,0.66,0.01,0.66,0.01,0.66
Commercial,Day,November,Attempted,6,2017,robbery,5621796,0,0.11,0,0.11,0,0.11
Commercial,Day,November,Completed,50,2017,robbery,5621796,0.01,0.89,0.01,0.89,0.01,0.89
Commercial,Day,December,Attempted,9,2017,robbery,5621796,0,0.16,0,0.16,0,0.16
Commercial,Day,December,Completed,75,2017,robbery,5621796,0.01,1.33,0.01,1.33,0.01,1.33
Educational Facility,Night,January,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,January,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,February,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,February,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,March,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,March,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,April,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,April,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,May,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,May,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,June,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,June,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,July,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,July,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,August,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,August,Completed,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Educational Facility,Night,September,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,September,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,October,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,October,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,November,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,November,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Night,December,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Night,December,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,January,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,January,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,February,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,February,Completed,3,2017,robbery,5621796,0,0.05,0,0.05,0,0.05
Educational Facility,Day,March,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Day,March,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Day,April,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Day,May,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,May,Completed,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Educational Facility,Day,June,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,June,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,July,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,July,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,August,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,August,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,September,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,September,Completed,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,October,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,October,Completed,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Educational Facility,Day,November,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,November,Completed,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Educational Facility,Day,December,Attempted,0,2017,robbery,5621796,,,,,,
Educational Facility,Day,December,Completed,2,2017,robbery,5621796,0,0.04,0,0.04,0,0.04
Government/Public Building and other,Night,January,Attempted,1,2017,robbery,5621796,0,0.02,0,0.02,0,0.02
Government/Public Building and other,Night,January,Completed,0,2017,robbery,5621796,,,,,,
Government/Public Building and other,Night,February,Attempted,0,2017,robbery,5621796,,,,,,
